ref_id,corpus,source_track_id,audio_path,duration_sec,samplerate,channels,raagas,taalas,artists,works,work_mbids,role,source_md5
hindustani_10_Raag_Lalit,hindustani,10_Raag_Lalit,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Lalit/Raag Lalit.mp3.mp3,378.525,44100,2,Lalit,,Kaustuv Kanti Ganguli,,,library_and_test_source,eceb13acfa24edaa35afdba01210fd35
hindustani_11_Raag_Marwa,hindustani,11_Raag_Marwa,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Marwa/Raag Marwa.mp3.mp3,393.087,44100,2,Mārvā,,Kaustuv Kanti Ganguli,,,library_and_test_source,32c29199d69bee815e8ffd1a35596fad
hindustani_12_Raag_Yaman,hindustani,12_Raag_Yaman,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Yaman/Raag Yaman.mp3.mp3,351.543,44100,2,Yaman kalyāṇ,,Kaustuv Kanti Ganguli,,,library_and_test_source,6a6da176a2e5beadb43b405576c4fe08
hindustani_13_Raag_Bilaskhani_Todi,hindustani,13_Raag_Bilaskhani_Todi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Bilaskhani Todi/Raag Bilaskhani Todi.mp3.mp3,412.33,44100,2,Bilāsakhānī tōḍī,,Kaustuv Kanti Ganguli,,,library_and_test_source,584fabbc5c485694e21fbb1ccc29d86c
hindustani_14_Raag_Madhukauns,hindustani,14_Raag_Madhukauns,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Madhukauns/Raag Madhukauns.mp3.mp3,565.373,44100,2,Madhukauns,,Kaustuv Kanti Ganguli,,,library_and_test_source,be79a2c8e87d6c29c04f39dc144b898d
hindustani_15_Raag_Desh,hindustani,15_Raag_Desh,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Desh/Raag Desh.mp3.mp3,386.886,48000,2,Dēś,,Kaustuv Kanti Ganguli,,,library_and_test_source,766cd34f02fd915e288fcf0b4ccc13d2
hindustani_16_Raag_Puriya_Dhanashree,hindustani,16_Raag_Puriya_Dhanashree,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Puriya Dhanashree/Raag Puriya Dhanashree.mp3.mp3,392.435,48000,2,Puriyā dhanaśrī,,Kaustuv Kanti Ganguli,,,library_and_test_source,8b1e12eae7507fe1b2a8a911c3dfafc6
hindustani_17_Raag_Miyan_Malhar,hindustani,17_Raag_Miyan_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Hindustani Alaps by Kaustuv Kanti Ganguli/Raag Miyan Malhar/Raag Miyan Malhar.mp3.mp3,547.29,44100,2,Miyām̐ malhār,,Kaustuv Kanti Ganguli,,,library_and_test_source,a6c7511278f46e94ab214385641473c9
hindustani_18_Raag_Bhairav,hindustani,18_Raag_Bhairav,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhairav & Dhani by Kumar Gandharva/Raag Bhairav/Raag Bhairav.mp3.mp3,1457.595,44100,2,Bhairav,ēktāl; Jhaptāl,Kumar Gandharva,,,library_and_test_source,bfdb61473f9190eadac7309edf0126f1
hindustani_19_Raag_Dhani,hindustani,19_Raag_Dhani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhairav & Dhani by Kumar Gandharva/Raag Dhani/Raag Dhani.mp3.mp3,2048.589,44100,2,Dhanī,,Kumar Gandharva,,,library_and_test_source,715a7967b0e7eeada8b4750b347759fe
hindustani_20_Raag_Abhogi,hindustani,20_Raag_Abhogi,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Abhogi, Rageshree & Khamaj by Ajoy Chakrabarty/Raag Abhogi/Raag Abhogi.mp3.mp3",2569.085,44100,2,Ābhōgī,Jhaptāl; Tīntāl; Tīntāl,Ajoy Chakrabarty,,,library_and_test_source,469a3a8719110205ae07d6dd8c2a1e0c
hindustani_21_Raag_Khamaj,hindustani,21_Raag_Khamaj,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Abhogi, Rageshree & Khamaj by Ajoy Chakrabarty/Raag Khamaj/Raag Khamaj.mp3.mp3",1165.573,44100,2,Khamāj,Tīntāl,Ajoy Chakrabarty,,,library_and_test_source,49ace292bea7d6c86da3abf83b78171a
hindustani_22_Raag_Rageshri,hindustani,22_Raag_Rageshri,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Abhogi, Rageshree & Khamaj by Ajoy Chakrabarty/Raag Rageshri/Raag Rageshri.mp3.mp3",2110.798,44100,2,Rāgēśrī,ēktāl; Tīntāl,Ajoy Chakrabarty,,,library_and_test_source,ae7d5a8241de9f0e28721a7aa9734f51
hindustani_23_Raag_Mian_Malhar,hindustani,23_Raag_Mian_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Mian Malhar & Ramdasi Malhar by Deborshee Bhattacharya/Raag Mian Malhar/Raag Mian Malhar.mp3.mp3,3931.459,44100,2,Miyām̐ malhār,ēktāl; Tīntāl,Deborshee Bhattacharya,kareema naama tero; Bijuri Chamake Barase,d413a617-6ec9-41ab-a511-83fd2e1c882a; fe163ff0-f982-4288-9d44-a3e8414a6f3a,library_and_test_source,a78b1da11039d8f16aaf6893e1b7a2fd
hindustani_24_Raag_Ramdasi_Malhar,hindustani,24_Raag_Ramdasi_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Mian Malhar & Ramdasi Malhar by Deborshee Bhattacharya/Raag Ramdasi Malhar/Raag Ramdasi Malhar.mp3.mp3,695.482,44100,2,Rāmdāsī malhār,Tīntāl; Tīntāl,Deborshee Bhattacharya,Jagat Janani Maata; Chhaye Badara Kaare Kaare,0226f9f8-a5a0-41d8-8016-a22b33dc52c2; ee11f300-47f7-42dc-8477-dcee5f3161a6,library_and_test_source,0da2a17a742d7558c5455632341a3bb9
hindustani_25_Raag_Marwa,hindustani,25_Raag_Marwa,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Marwa & Shree by Omkar Dadarkar/Raag Marwa/Raag Marwa.mp3.mp3,1937.777,44100,2,Mārvā,Tīntāl; Tilavāḍā,Omkar Dadarkar,Beet Gayee; Bolan Bin Kab,41ccb02b-781b-493b-8841-d50f653ea897; 6be1a16a-fe39-4b66-b1ec-0ee6570fabac,library_and_test_source,39ac0b2b9067016a3d67e4e602767603
hindustani_26_Raag_Shree,hindustani,26_Raag_Shree,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Marwa & Shree by Omkar Dadarkar/Raag Shree/Raag Shree.mp3.mp3,2250.306,44100,2,Śrī,Tīntāl; Tilavāḍā,Omkar Dadarkar,Chalo Ri Maayi Raam; Gajarwa Baajo,76514490-ceab-40c9-8e44-7c5c1287b2a7; ec6a1ace-2f4c-45f6-a472-3be5f2048885,library_and_test_source,de12b08ef9f4ec49b6c9750a08e58d50
hindustani_27_Raag_Bihag,hindustani,27_Raag_Bihag,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bihag by Deborshee Bhattacharya/Raag Bihag/Raag Bihag.mp3.mp3,3940.331,44100,2,Bihāg,ēktāl; Tīntāl,Deborshee Bhattacharya,Ab Tu Rat Laagi; Kan Mo Karan Phool,384f940d-7a62-4c47-8bcd-199688d7c076; 8846b8ec-5f24-439f-8d79-79458cd8ca7e,library_and_test_source,de1238c7d0f4a90c5ccdc2bc0e96631e
hindustani_28_Raag_Mian_Malhar,hindustani,28_Raag_Mian_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Mian Malhar & Ramdasi Malhar by Satyasheel Deshpande/Raag Mian Malhar/Raag Mian Malhar.mp3.mp3,2847.988,44100,2,Miyām̐ malhār,ēktāl; ēktāl; ēktāl,Satyasheel Deshpande,kareema naama tero; Kahe Laadali; Ghar Mohe Jaane,d413a617-6ec9-41ab-a511-83fd2e1c882a; 35cf6499-0b78-4901-982d-d6ab78717dad; 5b9bb2c7-0696-429f-afb1-564d0b4b86a8,library_and_test_source,ff8d3ea48e82ee70e66d79ab632e2ce3
hindustani_29_Raag_Ramdasi_Malhar,hindustani,29_Raag_Ramdasi_Malhar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Mian Malhar & Ramdasi Malhar by Satyasheel Deshpande/Raag Ramdasi Malhar/Raag Ramdasi Malhar.mp3.mp3,674.889,44100,2,Rāmdāsī malhār,Tīntāl; Tīntāl,Satyasheel Deshpande,Madho Mukund Giridhar Gopal Maro Kankariya Na Kanhai; Ye Piya,0cbb8508-bde1-4c1c-8d19-c9851ef22edb; 53bd8e2e-4586-494d-a903-b4acb744bbe2,library_and_test_source,f5280e387b3f7079f6ac010a74c4dc99
hindustani_30_Raag_Bahar,hindustani,30_Raag_Bahar,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bahar, Gaud Malhar & Yaman by Omkar Dadarkar/Raag Bahar/Raag Bahar.mp3.mp3",1670.153,44100,2,Bahār,ēktāl; Tīntāl; Tilavāḍā,Omkar Dadarkar,Ban Ban Belari; Nayi Root Nayi; Kaliyan Sang Karata,6705da79-81cb-4ed0-9a21-bda380a77109; 97700200-3c37-4481-9dda-9927ca28e28c; f7764c34-723c-4193-a239-06badcf5a4db,library_and_test_source,dd9270f8c86a4fe15b544f4f90c4ea38
hindustani_31_Raag_Yaman,hindustani,31_Raag_Yaman,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bahar, Gaud Malhar & Yaman by Omkar Dadarkar/Raag Yaman/Raag Yaman.mp3.mp3",1081.64,44100,2,Yaman kalyāṇ,Tīntāl,Omkar Dadarkar,Ab Gunana Kijiye Guni Sana,2f03eda4-c879-4e29-af25-52b8262c1d38,library_and_test_source,dc9d86310921ef92b9d02c7d768cb523
hindustani_32_Raag_Gaud_Malhar,hindustani,32_Raag_Gaud_Malhar,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bahar, Gaud Malhar & Yaman by Omkar Dadarkar/Raag Gaud Malhar/Raag Gaud Malhar.mp3.mp3",1555.057,44100,2,Gauḍ malhār,Tīntāl; Tilavāḍā,Omkar Dadarkar,Kahe Ho; Balma Bahar Aayi,d97416fc-7385-4a5d-9740-80f8d18b7720; 74092fbd-7e37-4e6d-90e8-ad115ef8bcaa,library_and_test_source,76b48d02c20b0a016ab3706c491695db
hindustani_33_Raag_Lalit,hindustani,33_Raag_Lalit,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Lalit & Bibhas by Omkar Dadarkar/Raag Lalit/Raag Lalit.mp3.mp3,2445.363,44100,2,Lalit,Jhaptāl; Tīntāl,Omkar Dadarkar,Hari Mana Raam; Da Ni o da Na Dim Dim Ta Na,21edc466-7bd0-48b4-b592-dba44f896d8d; 721be924-5f16-4e60-831e-f119f695a051,library_and_test_source,aa7ebca285e8c72f9bf31a08bdb7f591
hindustani_34_Raag_Bibhas,hindustani,34_Raag_Bibhas,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Lalit & Bibhas by Omkar Dadarkar/Raag Bibhas/Raag Bibhas.mp3.mp3,849.516,44100,2,Bibhās,Tīntāl,Omkar Dadarkar,Bhor Bhayee,4d9969eb-0248-4a7a-bb04-552245890df4,library_and_test_source,4b980597de9831381b0cc9c8f6511ac0
hindustani_35_Raag_Lalit_Pancham,hindustani,35_Raag_Lalit_Pancham,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli/Raag Lalit Pancham/Raag Lalit Pancham.mp3.mp3",2040.047,44100,2,Lalit pañcam,Tīntāl; Tīntāl,Kaustuv Kanti Ganguli,Kook Sunawe Koyelia; Fulee Basant Bahaar,268f9a02-a649-4e50-9697-90f79713e810; 41942a36-649d-4f95-87b6-a8956e1da0d9,library_and_test_source,b79f8087b15b14690d545b7bcc080587
hindustani_36_Bhairavi_Thumri,hindustani,36_Bhairavi_Thumri,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli/Bhairavi Thumri/Bhairavi Thumri.mp3.mp3",1152.719,44100,2,Bhairavi,Jaṭ,Kaustuv Kanti Ganguli,Has Has Garwa Lagawe,be4d7cd7-925e-40b7-a531-53bcc208deb2,library_and_test_source,0f3d108090921e451f9c9415059af1cb
hindustani_37_Raag_Shree,hindustani,37_Raag_Shree,"/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Shree, Lalit Pancham & Bhairavi Thumri by Kaustuv Kanti Ganguli/Raag Shree/Raag Shree.mp3.mp3",3969.66,44100,2,Śrī,ēktāl; Jhaptāl; Tīntāl,Kaustuv Kanti Ganguli,Kariye Kam Kachu; Chatur Sujaan; Puran Kar Re Man Ki Incha,767845e5-76a6-42a8-bec3-cc90f681d5d5; c2642ccb-67f7-42c2-bb19-357a55f52649; 57f6ae15-fcdf-4033-9cc5-18d6d68edffb,library_and_test_source,c7bffe800ebb63544e9457dd2197470f
hindustani_38_Raag_Multani,hindustani,38_Raag_Multani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhimpalasi & Multani by Omkar Dadarkar/Raag Multani/Raag Multani.mp3.mp3,2527.466,44100,2,Multāni,Tīntāl; Tīntāl,Omkar Dadarkar,Gokul Gaamka Chhora; Aaj Bajat Badhayi,71d4f802-5b52-496f-9b15-2fca7c756a6e; 354af9dc-ffdb-48af-b5fd-383cca545906,library_and_test_source,81fb3bb19aba9cfda5a7e84f1ebaaed9
hindustani_39_Raag_Bhimpalasi,hindustani,39_Raag_Bhimpalasi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhimpalasi & Multani by Omkar Dadarkar/Raag Bhimpalasi/Raag Bhimpalasi.mp3.mp3,1617.908,44100,2,Bhimapalās,Jhaptāl; Tīntāl,Omkar Dadarkar,So Hi Rasana; Dolana Mende Ghar,1415ffcb-5961-4a4b-a110-fdb450c59372; 6ffc63a6-2a07-4a34-ae5a-c602d7a31010,library_and_test_source,faea8d50bd887c950220f1b408d1894b
hindustani_40_Raag_Jog,hindustani,40_Raag_Jog,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Jog & Kirwani Bhajan by Kaustuv Kanti Ganguli/Raag Jog/Raag Jog.mp3.mp3,2923.665,44100,2,Jōg,ēktāl; Jhaptāl; Tīntāl,Kaustuv Kanti Ganguli,Piharva Ko Biramayo; Saajan More Ghar Aayo; Tom Ta Na Na,a9a884c5-f283-45d4-9885-83c3c3d63780; ea195430-d7e5-4a2d-a4e0-fa5e2f142a06; c31b2fc1-ce7f-42a1-8a29-6f0e8a4d2bfa,library_and_test_source,2e949d3593a243d7c34a71e398f73c6e
hindustani_41_Kirwani_Bhajan,hindustani,41_Kirwani_Bhajan,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Jog & Kirwani Bhajan by Kaustuv Kanti Ganguli/Kirwani Bhajan/Kirwani Bhajan.mp3.mp3,603.913,44100,2,Kīravāṇi,ēktāl,Kaustuv Kanti Ganguli,Tore Bina Mohe Chain Nahin,3d325af2-dfbc-4111-9580-556ba630bfc7,library_and_test_source,d8c4d5f6be92df4044d20d23b76ba2a6
hindustani_42_Raag_Bhatiyar,hindustani,42_Raag_Bhatiyar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhatiyar & Bhairavi Thumri by Kaustuv Kanti Ganguli/Raag Bhatiyar/Raag Bhatiyar.mp3.mp3,2278.948,44100,2,Bhāṭiyār,ēktāl; ēktāl; Jhaptāl,Kaustuv Kanti Ganguli,Anand Karo Ghadi Mangal; Uchat Gayee Mori Neend; Mein to tero naam,8579c79d-c461-48b5-822a-f5bd9ed5a41a; e72ad8d3-1d1a-4318-9299-0b3542c9fa83; ee88ea0b-83b5-4a1e-ad86-1e7e9c7be97b,library_and_test_source,4f492c38ce57f5ed77eaeb83ef94ee8b
hindustani_43_Bhairavi_Thumri,hindustani,43_Bhairavi_Thumri,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Bhatiyar & Bhairavi Thumri by Kaustuv Kanti Ganguli/Bhairavi Thumri/Bhairavi Thumri.mp3.mp3,718.869,44100,2,Bhairavi,Jaṭ,Kaustuv Kanti Ganguli,Baju Band Khul Khul Jae,a4ce252b-6bb9-411e-855b-dca39b19fd5a,library_and_test_source,79829e16a263130914312dc89ed7f53c
hindustani_44_Raag_Abhogi,hindustani,44_Raag_Abhogi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Abhogi & Megh by Anol Chatterjee/Raag Abhogi/Raag Abhogi.mp3.mp3,1882.659,44100,2,Ābhōgī,ēktāl; Tīntāl,Anol Chatterjee,Lagan Mori Laagi; Naina Bhar Aayi,078bc3d1-fb6c-46cd-aaae-031283e846a8; 5a2a664f-1f00-4110-8077-4bfd8afea8a7,library_and_test_source,42d7f1c692956cf9d5ece72d479cf458
hindustani_45_Raag_Megh,hindustani,45_Raag_Megh,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Abhogi & Megh by Anol Chatterjee/Raag Megh/Raag Megh.mp3.mp3,1766.884,44100,2,Mēgh,ēktāl; ēktāl,Anol Chatterjee,Aakul Birahini Ki; Garajan Ke Badarwa,0e405db6-5be0-4fc0-9944-59a0c6e54ac1; 854551e1-dc3f-49bd-9b5d-ac6165687146,library_and_test_source,bf8b82651aeed7993911f7c61beb8b25
hindustani_46_Raag_Bhimpalasi,hindustani,46_Raag_Bhimpalasi,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Puriya & Bhimpalasi by Brajeshwar Mukherjee/Raag Bhimpalasi/Raag Bhimpalasi.mp3.mp3,872.989,48000,2,,,Brajeshwar Mukherjee,,,library_and_test_source,f6a10dd25dd96c4712870c1f7cf12fa7
hindustani_47_Raag_Puriya,hindustani,47_Raag_Puriya,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Puriya & Bhimpalasi by Brajeshwar Mukherjee/Raag Puriya/Raag Puriya.mp3.mp3,1849.549,48000,2,,,Brajeshwar Mukherjee,,,library_and_test_source,7d4b1b99c2438c692e6a547f09079094
hindustani_48_Raag_Bahar,hindustani,48_Raag_Bahar,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/mirdata/saraga_hindustani/saraga1.5_hindustani/Raag Sawani & Bahar by Ulhas Kashalkar/Raag Bahar/Raag Bahar.mp3.mp3,683.351,44100,2,,,Ulhas Kashalkar,,,library_and_test_source,bbed224e4870f3d258dfd8dd676c02c9
