query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,has_twin_in_library
hindustani_t0003_q4,hindustani_102_Introduction_about_Ajoy_Chakrabarty,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0003_q4.wav,160.3,10.0,2186029143,False
hindustani_t0004_q0,hindustani_103_Thumri_in_Piloo,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0004_q0.wav,132.072,10.0,3532870500,False
hindustani_t0004_q1,hindustani_103_Thumri_in_Piloo,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0004_q1.wav,254.592,10.0,3532870500,False
hindustani_t0004_q2,hindustani_103_Thumri_in_Piloo,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0004_q2.wav,377.811,10.0,3532870500,False
hindustani_t0004_q3,hindustani_103_Thumri_in_Piloo,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0004_q3.wav,499.757,10.0,3532870500,False
hindustani_t0004_q4,hindustani_103_Thumri_in_Piloo,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0004_q4.wav,622.755,10.0,3532870500,False
hindustani_t0005_q0,hindustani_104_Raga_Lalit_-_Khayal,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0005_q0.wav,607.648,10.0,4120799726,False
hindustani_t0005_q1,hindustani_104_Raga_Lalit_-_Khayal,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0005_q1.wav,1205.267,10.0,4120799726,False
hindustani_t0005_q2,hindustani_104_Raga_Lalit_-_Khayal,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0005_q2.wav,1803.714,10.0,4120799726,False
hindustani_t0005_q3,hindustani_104_Raga_Lalit_-_Khayal,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0005_q3.wav,2401.688,10.0,4120799726,False
hindustani_t0005_q4,hindustani_104_Raga_Lalit_-_Khayal,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0005_q4.wav,2998.781,10.0,4120799726,False
hindustani_t0006_q0,hindustani_105_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0006_q0.wav,563.169,10.0,3622669955,False
hindustani_t0006_q1,hindustani_105_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0006_q1.wav,1115.564,10.0,3622669955,False
hindustani_t0006_q2,hindustani_105_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0006_q2.wav,1668.763,10.0,3622669955,False
hindustani_t0006_q3,hindustani_105_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0006_q3.wav,2221.466,10.0,3622669955,False
hindustani_t0006_q4,hindustani_105_Raag_Bhoopali,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0006_q4.wav,2773.557,10.0,3622669955,False
hindustani_t0007_q0,hindustani_106_Raag_Gavti,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0007_q0.wav,279.268,10.0,2430829577,False
hindustani_t0007_q1,hindustani_106_Raag_Gavti,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0007_q1.wav,548.112,10.0,2430829577,False
hindustani_t0007_q2,hindustani_106_Raag_Gavti,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0007_q2.wav,817.758,10.0,2430829577,False
hindustani_t0007_q3,hindustani_106_Raag_Gavti,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0007_q3.wav,1086.524,10.0,2430829577,False
hindustani_t0007_q4,hindustani_106_Raag_Gavti,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0007_q4.wav,1356.022,10.0,2430829577,False
hindustani_t0008_q0,hindustani_107_Raag_Shree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0008_q0.wav,641.62,10.0,1087804539,True
hindustani_t0008_q1,hindustani_107_Raag_Shree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0008_q1.wav,1272.702,10.0,1087804539,True
hindustani_t0008_q2,hindustani_107_Raag_Shree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0008_q2.wav,1904.952,10.0,1087804539,True
hindustani_t0008_q3,hindustani_107_Raag_Shree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0008_q3.wav,2536.39,10.0,1087804539,True
hindustani_t0008_q4,hindustani_107_Raag_Shree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0008_q4.wav,3167.97,10.0,1087804539,True
hindustani_t0009_q0,hindustani_10_Raag_Lalit,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0009_q0.wav,68.545,10.0,400859806,False
hindustani_t0009_q1,hindustani_10_Raag_Lalit,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0009_q1.wav,126.16,10.0,400859806,False
hindustani_t0009_q2,hindustani_10_Raag_Lalit,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0009_q2.wav,184.326,10.0,400859806,False
hindustani_t0009_q3,hindustani_10_Raag_Lalit,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0009_q3.wav,241.88,10.0,400859806,False
hindustani_t0009_q4,hindustani_10_Raag_Lalit,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0009_q4.wav,300.096,10.0,400859806,False
hindustani_t0010_q0,hindustani_11_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0010_q0.wav,70.975,10.0,1905636519,False
hindustani_t0010_q1,hindustani_11_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0010_q1.wav,131.401,10.0,1905636519,False
hindustani_t0010_q2,hindustani_11_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0010_q2.wav,191.254,10.0,1905636519,False
hindustani_t0010_q3,hindustani_11_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0010_q3.wav,252.551,10.0,1905636519,False
hindustani_t0010_q4,hindustani_11_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0010_q4.wav,312.346,10.0,1905636519,False
hindustani_t0011_q0,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0011_q0.wav,63.561,10.0,1620845731,False
hindustani_t0011_q1,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0011_q1.wav,116.894,10.0,1620845731,False
hindustani_t0011_q2,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0011_q2.wav,170.452,10.0,1620845731,False
hindustani_t0011_q3,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0011_q3.wav,224.211,10.0,1620845731,False
hindustani_t0011_q4,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0011_q4.wav,278.347,10.0,1620845731,False
hindustani_t0012_q0,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0012_q0.wav,74.155,10.0,241869144,False
hindustani_t0012_q1,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0012_q1.wav,137.378,10.0,241869144,False
hindustani_t0012_q2,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0012_q2.wav,201.178,10.0,241869144,False
hindustani_t0012_q3,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0012_q3.wav,264.508,10.0,241869144,False
hindustani_t0012_q4,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0012_q4.wav,328.364,10.0,241869144,False
hindustani_t0013_q0,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0013_q0.wav,98.932,10.0,1649639471,False
hindustani_t0013_q1,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0013_q1.wav,188.427,10.0,1649639471,False
hindustani_t0013_q2,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0013_q2.wav,277.667,10.0,1649639471,False
hindustani_t0013_q3,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0013_q3.wav,366.847,10.0,1649639471,False
hindustani_t0013_q4,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0013_q4.wav,455.994,10.0,1649639471,False
hindustani_t0014_q0,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0014_q0.wav,69.6,10.0,1961656699,False
hindustani_t0014_q1,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0014_q1.wav,128.743,10.0,1961656699,False
hindustani_t0014_q2,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0014_q2.wav,188.475,10.0,1961656699,False
hindustani_t0014_q3,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0014_q3.wav,248.113,10.0,1961656699,False
hindustani_t0014_q4,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0014_q4.wav,307.729,10.0,1961656699,False
hindustani_t0015_q0,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0015_q0.wav,70.62,10.0,2874527677,False
hindustani_t0015_q1,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0015_q1.wav,130.337,10.0,2874527677,False
hindustani_t0015_q2,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0015_q2.wav,190.825,10.0,2874527677,False
hindustani_t0015_q3,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0015_q3.wav,251.706,10.0,2874527677,False
hindustani_t0015_q4,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0015_q4.wav,311.664,10.0,2874527677,False
hindustani_t0016_q0,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0016_q0.wav,96.61,10.0,2544632325,False
hindustani_t0016_q1,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0016_q1.wav,182.827,10.0,2544632325,False
hindustani_t0016_q2,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0016_q2.wav,268.178,10.0,2544632325,False
hindustani_t0016_q3,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0016_q3.wav,354.393,10.0,2544632325,False
hindustani_t0016_q4,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0016_q4.wav,440.772,10.0,2544632325,False
hindustani_t0017_q0,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0017_q0.wav,248.152,10.0,2763318393,False
hindustani_t0017_q1,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0017_q1.wav,485.378,10.0,2763318393,False
hindustani_t0017_q2,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0017_q2.wav,724.125,10.0,2763318393,False
hindustani_t0017_q3,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0017_q3.wav,961.324,10.0,2763318393,False
hindustani_t0017_q4,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0017_q4.wav,1199.366,10.0,2763318393,False
hindustani_t0018_q0,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0018_q0.wav,346.9,10.0,1615511892,False
hindustani_t0018_q1,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0018_q1.wav,682.56,10.0,1615511892,False
hindustani_t0018_q2,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0018_q2.wav,1019.208,10.0,1615511892,False
hindustani_t0018_q3,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0018_q3.wav,1355.558,10.0,1615511892,False
hindustani_t0018_q4,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0018_q4.wav,1692.329,10.0,1615511892,False
hindustani_t0019_q0,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0019_q0.wav,135.988,10.0,2680721454,False
hindustani_t0019_q1,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0019_q1.wav,263.065,10.0,2680721454,False
hindustani_t0019_q2,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0019_q2.wav,389.057,10.0,2680721454,False
hindustani_t0019_q3,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0019_q3.wav,514.88,10.0,2680721454,False
hindustani_t0019_q4,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0019_q4.wav,641.787,10.0,2680721454,False
hindustani_t0020_q0,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0020_q0.wav,433.563,10.0,196415888,False
hindustani_t0020_q1,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0020_q1.wav,856.62,10.0,196415888,False
hindustani_t0020_q2,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0020_q2.wav,1279.983,10.0,196415888,False
hindustani_t0020_q3,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0020_q3.wav,1702.857,10.0,196415888,False
hindustani_t0020_q4,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0020_q4.wav,2126.201,10.0,196415888,False
hindustani_t0021_q0,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0021_q0.wav,198.853,10.0,2179553732,False
hindustani_t0021_q1,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0021_q1.wav,388.69,10.0,2179553732,False
hindustani_t0021_q2,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0021_q2.wav,577.325,10.0,2179553732,False
hindustani_t0021_q3,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0021_q3.wav,766.846,10.0,2179553732,False
hindustani_t0021_q4,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0021_q4.wav,956.104,10.0,2179553732,False
hindustani_t0022_q0,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0022_q0.wav,356.634,10.0,50293935,False
hindustani_t0022_q1,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0022_q1.wav,703.153,10.0,50293935,False
hindustani_t0022_q2,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0022_q2.wav,1050.233,10.0,50293935,False
hindustani_t0022_q3,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0022_q3.wav,1397.503,10.0,50293935,False
hindustani_t0022_q4,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0022_q4.wav,1743.535,10.0,50293935,False
hindustani_t0023_q0,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0023_q0.wav,660.327,10.0,3739671158,True
hindustani_t0023_q1,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0023_q1.wav,1310.244,10.0,3739671158,True
hindustani_t0023_q2,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0023_q2.wav,1960.547,10.0,3739671158,True
hindustani_t0023_q3,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0023_q3.wav,2611.041,10.0,3739671158,True
hindustani_t0023_q4,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0023_q4.wav,3261.2,10.0,3739671158,True
hindustani_t0024_q0,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0024_q0.wav,121.036,10.0,2665525764,False
hindustani_t0024_q1,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0024_q1.wav,231.727,10.0,2665525764,False
hindustani_t0024_q2,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0024_q2.wav,342.951,10.0,2665525764,False
hindustani_t0024_q3,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0024_q3.wav,453.396,10.0,2665525764,False
hindustani_t0024_q4,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0024_q4.wav,564.784,10.0,2665525764,False
hindustani_t0025_q0,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0025_q0.wav,328.283,10.0,2562104984,False
hindustani_t0025_q1,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0025_q1.wav,645.945,10.0,2562104984,False
hindustani_t0025_q2,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_44k/hindustani/hindustani_t0025_q2.wav,963.962,10.0,2562104984,False
