query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,has_twin_in_library
hindustani_t0011_q0,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0011_q0.wav,63.561,5.0,1620845731,False
hindustani_t0011_q1,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0011_q1.wav,116.894,5.0,1620845731,False
hindustani_t0011_q2,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0011_q2.wav,170.452,5.0,1620845731,False
hindustani_t0011_q3,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0011_q3.wav,224.211,5.0,1620845731,False
hindustani_t0011_q4,hindustani_12_Raag_Yaman,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0011_q4.wav,278.347,5.0,1620845731,False
hindustani_t0012_q0,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0012_q0.wav,74.155,5.0,241869144,False
hindustani_t0012_q1,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0012_q1.wav,137.378,5.0,241869144,False
hindustani_t0012_q2,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0012_q2.wav,201.178,5.0,241869144,False
hindustani_t0012_q3,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0012_q3.wav,264.508,5.0,241869144,False
hindustani_t0012_q4,hindustani_13_Raag_Bilaskhani_Todi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0012_q4.wav,328.364,5.0,241869144,False
hindustani_t0013_q0,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0013_q0.wav,98.932,5.0,1649639471,False
hindustani_t0013_q1,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0013_q1.wav,188.427,5.0,1649639471,False
hindustani_t0013_q2,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0013_q2.wav,277.667,5.0,1649639471,False
hindustani_t0013_q3,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0013_q3.wav,366.847,5.0,1649639471,False
hindustani_t0013_q4,hindustani_14_Raag_Madhukauns,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0013_q4.wav,455.994,5.0,1649639471,False
hindustani_t0014_q0,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0014_q0.wav,69.6,5.0,1961656699,False
hindustani_t0014_q1,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0014_q1.wav,128.743,5.0,1961656699,False
hindustani_t0014_q2,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0014_q2.wav,188.475,5.0,1961656699,False
hindustani_t0014_q3,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0014_q3.wav,248.113,5.0,1961656699,False
hindustani_t0014_q4,hindustani_15_Raag_Desh,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0014_q4.wav,307.729,5.0,1961656699,False
hindustani_t0015_q0,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0015_q0.wav,70.62,5.0,2874527677,False
hindustani_t0015_q1,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0015_q1.wav,130.337,5.0,2874527677,False
hindustani_t0015_q2,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0015_q2.wav,190.825,5.0,2874527677,False
hindustani_t0015_q3,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0015_q3.wav,251.706,5.0,2874527677,False
hindustani_t0015_q4,hindustani_16_Raag_Puriya_Dhanashree,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0015_q4.wav,311.664,5.0,2874527677,False
hindustani_t0016_q0,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0016_q0.wav,96.61,5.0,2544632325,False
hindustani_t0016_q1,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0016_q1.wav,182.827,5.0,2544632325,False
hindustani_t0016_q2,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0016_q2.wav,268.178,5.0,2544632325,False
hindustani_t0016_q3,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0016_q3.wav,354.393,5.0,2544632325,False
hindustani_t0016_q4,hindustani_17_Raag_Miyan_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0016_q4.wav,440.772,5.0,2544632325,False
hindustani_t0017_q0,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0017_q0.wav,248.152,5.0,2763318393,False
hindustani_t0017_q1,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0017_q1.wav,485.378,5.0,2763318393,False
hindustani_t0017_q2,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0017_q2.wav,724.125,5.0,2763318393,False
hindustani_t0017_q3,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0017_q3.wav,961.324,5.0,2763318393,False
hindustani_t0017_q4,hindustani_18_Raag_Bhairav,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0017_q4.wav,1199.366,5.0,2763318393,False
hindustani_t0018_q0,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0018_q0.wav,346.9,5.0,1615511892,False
hindustani_t0018_q1,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0018_q1.wav,682.56,5.0,1615511892,False
hindustani_t0018_q2,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0018_q2.wav,1019.208,5.0,1615511892,False
hindustani_t0018_q3,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0018_q3.wav,1355.558,5.0,1615511892,False
hindustani_t0018_q4,hindustani_19_Raag_Dhani,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0018_q4.wav,1692.329,5.0,1615511892,False
hindustani_t0019_q0,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0019_q0.wav,135.988,5.0,2680721454,False
hindustani_t0019_q1,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0019_q1.wav,263.065,5.0,2680721454,False
hindustani_t0019_q2,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0019_q2.wav,389.057,5.0,2680721454,False
hindustani_t0019_q3,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0019_q3.wav,514.88,5.0,2680721454,False
hindustani_t0019_q4,hindustani_1_Nirgun_Bhajan,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0019_q4.wav,641.787,5.0,2680721454,False
hindustani_t0020_q0,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0020_q0.wav,433.563,5.0,196415888,False
hindustani_t0020_q1,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0020_q1.wav,856.62,5.0,196415888,False
hindustani_t0020_q2,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0020_q2.wav,1279.983,5.0,196415888,False
hindustani_t0020_q3,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0020_q3.wav,1702.857,5.0,196415888,False
hindustani_t0020_q4,hindustani_20_Raag_Abhogi,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0020_q4.wav,2126.201,5.0,196415888,False
hindustani_t0021_q0,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0021_q0.wav,198.853,5.0,2179553732,False
hindustani_t0021_q1,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0021_q1.wav,388.69,5.0,2179553732,False
hindustani_t0021_q2,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0021_q2.wav,577.325,5.0,2179553732,False
hindustani_t0021_q3,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0021_q3.wav,766.846,5.0,2179553732,False
hindustani_t0021_q4,hindustani_21_Raag_Khamaj,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0021_q4.wav,956.104,5.0,2179553732,False
hindustani_t0022_q0,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0022_q0.wav,356.634,5.0,50293935,False
hindustani_t0022_q1,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0022_q1.wav,703.153,5.0,50293935,False
hindustani_t0022_q2,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0022_q2.wav,1050.233,5.0,50293935,False
hindustani_t0022_q3,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0022_q3.wav,1397.503,5.0,50293935,False
hindustani_t0022_q4,hindustani_22_Raag_Rageshri,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0022_q4.wav,1743.535,5.0,50293935,False
hindustani_t0023_q0,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0023_q0.wav,660.327,5.0,3739671158,True
hindustani_t0023_q1,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0023_q1.wav,1310.244,5.0,3739671158,True
hindustani_t0023_q2,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0023_q2.wav,1960.547,5.0,3739671158,True
hindustani_t0023_q3,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0023_q3.wav,2611.041,5.0,3739671158,True
hindustani_t0023_q4,hindustani_23_Raag_Mian_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0023_q4.wav,3261.2,5.0,3739671158,True
hindustani_t0024_q0,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0024_q0.wav,121.036,5.0,2665525764,False
hindustani_t0024_q1,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0024_q1.wav,231.727,5.0,2665525764,False
hindustani_t0024_q2,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0024_q2.wav,342.951,5.0,2665525764,False
hindustani_t0024_q3,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0024_q3.wav,453.396,5.0,2665525764,False
hindustani_t0024_q4,hindustani_24_Raag_Ramdasi_Malhar,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0024_q4.wav,564.784,5.0,2665525764,False
hindustani_t0025_q0,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0025_q0.wav,328.283,5.0,2562104984,False
hindustani_t0025_q1,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0025_q1.wav,645.945,5.0,2562104984,False
hindustani_t0025_q2,hindustani_25_Raag_Marwa,hindustani,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries_5s/hindustani/hindustani_t0025_q2.wav,963.962,5.0,2562104984,False
